id,title,description,tags,location,storage,focal_point_x,focal_point_y,filename_disk,filename_download,metadata,type,filesize,created_on,modified_by,modified_on,embed,uploaded_by,uploaded_on,folder,width,height,charset,duration,tus_id,tus_data
6746ff84-0f85-4df3-b97b-bdf7e9153b44,Interessenkonflikte Werbung Empfehlungen Beeinflusst,Warum Werbung Empfehlungen beeinflussen kann und wie du gesundheitsbezogene Aussagen besser einordnest Mehr dazu auf AustroFit.,,,local,,,6746ff84-0f85-4df3-b97b-bdf7e9153b44.webp,interessenkonflikte-werbung-empfehlungen-beeinflusst.webp,{},image/webp,36156,2026-02-16T17:31:30.239Z,,2026-02-16T17:31:30.253Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:31:30.251Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
697146eb-59fd-4866-9b2b-fd6d5a328c1c,Herzrhythmus Vorhofflimmern Unregelmaessiger Puls,"Was bedeutet ein unregelmäßiger Puls? Erfahre, was hinter Herzrhythmusstörungen und Vorhofflimmern steckt und wann du ärztliche Hilfe suchen solltest.",,,local,,,697146eb-59fd-4866-9b2b-fd6d5a328c1c.webp,herzrhythmus-vorhofflimmern-unregelmaessiger-puls.webp,{},image/webp,35380,2026-02-16T17:33:43.255Z,,2026-02-16T17:33:43.266Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:33:43.264Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
69b65e97-56b4-41a8-8c57-2d1278766626,Impfplan Oesterreich Kinder Jugendliche Orientierung,"Was der Impfplan in Österreich für Kinder und Jugendliche empfiehlt, warum er wichtig ist und wann ärztliche Beratung sinnvoll ist.",,,local,,,69b65e97-56b4-41a8-8c57-2d1278766626.webp,impfplan-oesterreich-kinder-jugendliche-orientierung.webp,{},image/webp,24442,2026-02-15T16:27:16.828Z,,2026-02-15T16:27:16.838Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:27:16.837Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
6bc1799e-08e0-4207-9b33-a445f2695f8c,Kinderwunsch Hormone Haeufige Mythen Orientierung,"Was stimmt wirklich zu Hormonen beim Kinderwunsch? Kurzantworten, Mythencheck und klare Orientierung auf Basis verlässlicher Quellen.",,,local,,,6bc1799e-08e0-4207-9b33-a445f2695f8c.webp,kinderwunsch-hormone-haeufige-mythen-orientierung.webp,{},image/webp,21876,2026-02-15T16:25:02.708Z,,2026-02-15T16:25:02.763Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:25:02.762Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
6de457d6-980c-40e7-b628-0330474efb9b,Zahngesundheit Bei Kindern Milchzaehne Vorsorge Versiegelung Fluorid Orientierung,"Orientierung zur Zahngesundheit bei Kindern: Warum Milchzähne wichtig sind, wie Vorsorge gelingt und worauf bei Fluorid zu achten ist.",,,local,,,6de457d6-980c-40e7-b628-0330474efb9b.webp,zahngesundheit-bei-kindern-milchzaehne-vorsorge-versiegelung-fluorid-orientierung.webp,{},image/webp,32436,2026-02-15T19:48:10.196Z,,2026-02-15T19:48:10.213Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T19:48:10.212Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
6e29e41f-b1b7-4deb-a308-6021f1e87d8e,Checkliste Fragen Igel Selbstzahlerleistungen,"Was kosten IGeL? Sind sie freiwillig? Diese Checkliste zeigt, welche Fragen du bei Selbstzahlerleistungen stellen solltest.",,,local,,,6e29e41f-b1b7-4deb-a308-6021f1e87d8e.webp,checkliste-fragen-igel-selbstzahlerleistungen.webp,{},image/webp,27704,2026-02-16T17:31:20.860Z,,2026-02-16T17:31:20.881Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:31:20.878Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
6e770269-d67b-43a2-b6d0-c648811299e7,Was Hilft Schlafberatung Therapieoptionen Wann Abklaeren Orientierung,"Schlafberatung, Therapieoptionen und klare Orientierung: Was hilft bei Schlafproblemen und wann solltest du ärztlich abklären?",,,local,,,6e770269-d67b-43a2-b6d0-c648811299e7.webp,was-hilft-schlafberatung-therapieoptionen-wann-abklaeren-orientierung.webp,{},image/webp,54532,2026-02-15T08:58:39.141Z,,2026-02-15T08:58:39.154Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:58:39.153Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
6e88ef1a-b491-4cec-a5e1-768bbd5bcdec,Ernaehrung Heilt Krebs Heilsversprechen Einordnen,"Hilft Ernährung gegen Krebs? Was stimmt, was nicht – und wie du Heilsversprechen erkennst und kritisch bewertest Mehr dazu auf AustroFit.",,,local,,,6e88ef1a-b491-4cec-a5e1-768bbd5bcdec.webp,ernaehrung-heilt-krebs-heilsversprechen-einordnen.webp,{},image/webp,55654,2026-02-15T08:59:14.819Z,,2026-02-15T08:59:14.828Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:59:14.828Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
6f2ee24b-ccd5-469e-9798-9b197f60aead,Koffein Schlaf Stress Timing Abendroutine Wechselwirkungen,"Was Schlaf und Stress im Alltag bedeuten, warum erholsamer Schlaf wichtig ist und wann ärztliche Abklärung sinnvoll sein kann.",,,local,,,6f2ee24b-ccd5-469e-9798-9b197f60aead.webp,koffein-schlaf-stress-timing-abendroutine-wechselwirkungen.webp,{},image/webp,17750,2026-02-15T08:57:06.545Z,,2026-02-15T08:57:06.555Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:57:06.554Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
708aa6df-21bc-4290-a4f6-fabd5b1ab385,Solarium Kuenstliche Uv Risiken Mythen Vorbraeunen,"Was künstliche UV-Strahlung bedeutet, welche Missverständnisse es gibt und warum Vorbräunen nicht schützt – verständlich erklärt.",,,local,,,708aa6df-21bc-4290-a4f6-fabd5b1ab385.webp,solarium-kuenstliche-uv-risiken-mythen-vorbraeunen.webp,{},image/webp,39706,2026-02-15T16:27:01.644Z,,2026-02-15T16:27:01.661Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:27:01.660Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
709c72d9-fea6-419c-b0e9-7a826b8e1ca5,Asthma Verstehen Anzeichen Ausloeser Alltag,"Was ist Asthma, welche Auslöser gibt es und warum ist die richtige Einordnung im Alltag wichtig? Verständlich erklärt, mit Quellen.",,,local,,,709c72d9-fea6-419c-b0e9-7a826b8e1ca5.webp,asthma-verstehen-anzeichen-ausloeser-alltag.webp,{},image/webp,35878,2026-02-16T17:32:46.105Z,,2026-02-16T17:32:46.118Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:32:46.117Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
717ee94a-c93b-4597-87ba-4ad64d3791e9,Reha Ziele Antrag Ablauf Orientierung,"Was ist eine Reha, wer stellt den Antrag und wie läuft sie ab? Orientierung zu Zielen, Kosten und nächsten Schritten Mehr dazu auf AustroFit.",,,local,,,717ee94a-c93b-4597-87ba-4ad64d3791e9.webp,reha-ziele-antrag-ablauf-orientierung.webp,{},image/webp,23410,2026-02-16T17:31:40.059Z,,2026-02-16T17:31:40.072Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:31:40.071Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
72fbae22-1443-4af3-895b-dad325f12d1c,Impfplan Oesterreich Schwangerschaft Stillzeit Kinderwunsch Orientierung,"Was du zum Impfplan in Österreich bei Kinderwunsch, Schwangerschaft und Stillzeit wissen solltest – evidenzbasiert und alltagsnah erklärt.",,,local,,,72fbae22-1443-4af3-895b-dad325f12d1c.webp,impfplan-oesterreich-schwangerschaft-stillzeit-kinderwunsch-orientierung.webp,{},image/webp,31612,2026-02-15T16:27:25.247Z,,2026-02-15T16:27:25.259Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:27:25.258Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
74118945-6d05-447c-a0d1-5dc089f228e5,Pflege Und Hilfsmittel Ansprueche Anlaufstellen Orientierung,"Was Pflege und Hilfsmittel im Alltag bedeuten, welche Anlaufstellen es gibt und wann Unterstützung sinnvoll ist Mehr dazu auf AustroFit.",,,local,,,74118945-6d05-447c-a0d1-5dc089f228e5.webp,pflege-und-hilfsmittel-ansprueche-anlaufstellen-orientierung.webp,{},image/webp,24950,2026-02-16T17:31:42.802Z,,2026-02-16T17:31:42.816Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:31:42.815Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
75360e2c-8db7-44b8-a15b-623f144e98e6,Mythen Fakten Zeit Heilt Alles Trauma Vergessen Einordnung,Warum Aussagen wie „Zeit heilt alles“ zu kurz greifen können und wie du Mythen über psychische Belastungen besser einordnest.,,,local,,,75360e2c-8db7-44b8-a15b-623f144e98e6.webp,mythen-fakten-zeit-heilt-alles-trauma-vergessen-einordnung.webp,{},image/webp,47246,2026-02-15T08:59:03.958Z,,2026-02-15T08:59:03.974Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:59:03.972Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
75e8d153-bd96-45b4-9565-14ce1d82de9f,Darmkrebs Frueherkennung Stuhltest Koloskopie Intervalle Orientierung,"Was leisten Stuhltest und Koloskopie bei der Darmkrebs-Früherkennung? Verständliche Orientierung zu Nutzen, Grenzen und nächstem Schritt.",,,local,,,75e8d153-bd96-45b4-9565-14ce1d82de9f.webp,darmkrebs-frueherkennung-stuhltest-koloskopie-intervalle-orientierung.webp,{},image/webp,32882,2026-02-15T16:29:29.877Z,,2026-02-15T16:29:29.893Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:29:29.891Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
778d7708-dd9a-4b8e-80b1-9453ab312602,Aufhoeren Entzug Cravings Strategien Rueckfall Was Hilft Orientierung,"Was beim Aufhören hilft: Entzug und Cravings verstehen, Strategien einordnen und Rückfälle nüchtern betrachten Mehr dazu auf AustroFit.",,,local,,,778d7708-dd9a-4b8e-80b1-9453ab312602.webp,aufhoeren-entzug-cravings-strategien-rueckfall-was-hilft-orientierung.webp,{},image/webp,83848,2026-02-15T08:57:17.805Z,,2026-02-15T08:57:17.817Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:57:17.816Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
792cad9b-1f9b-41a6-991e-c22e26ee16d8,Erschoepfung Burnout Warnzeichen Abgrenzung Naechste Schritte,"Was Erschöpfung und Burnout bedeuten, wie sie sich abgrenzen lassen und wann ärztliche Hilfe sinnvoll ist – kompakt und evidenzbasiert.",,,local,,,792cad9b-1f9b-41a6-991e-c22e26ee16d8.webp,erschoepfung-burnout-warnzeichen-abgrenzung-naechste-schritte.webp,{},image/webp,44480,2026-02-15T08:58:19.263Z,,2026-02-15T08:58:19.277Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:58:19.274Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
79a67667-a5f4-4b8b-a564-7a2b80f6ae31,Atemnot Husten Pfeifende Atmung Warnzeichen Erkennen,"Was Atemnot, Husten und pfeifende Atmung bedeuten können, welche Missverständnisse es gibt und wann ärztliche Hilfe wichtig ist.",,,local,,,79a67667-a5f4-4b8b-a564-7a2b80f6ae31.webp,atemnot-husten-pfeifende-atmung-warnzeichen-erkennen.webp,{},image/webp,19210,2026-02-16T17:32:57.272Z,,2026-02-16T17:32:57.282Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:32:57.281Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
7a054d31-8e6d-419c-9dca-d69cd3976a08,Vitamin D Und Sonne Wie Haengt Das Zusammen,"Erfahre, wie Vitamin D durch Sonne gebildet wird, warum es wichtig ist und welche Missverständnisse es gibt – evidenzbasiert und ohne...",,,local,,,7a054d31-8e6d-419c-9dca-d69cd3976a08.webp,vitamin-d-und-sonne-wie-haengt-das-zusammen.webp,{},image/webp,55836,2026-02-15T16:27:04.943Z,,2026-02-15T16:27:04.963Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:27:04.961Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
7acc2a8e-ff78-4441-b518-60cd04c1a7dc,Heuschnupfen Pollenallergie Symptome Saison Was Hilft,"Was ist Heuschnupfen, wann treten Beschwerden auf und welche Maßnahmen helfen im Alltag? Verständliche Antworten auf Basis geprüfter Quellen.",,,local,,,7acc2a8e-ff78-4441-b518-60cd04c1a7dc.webp,heuschnupfen-pollenallergie-symptome-saison-was-hilft.webp,{},image/webp,32780,2026-02-16T17:32:40.683Z,,2026-02-16T17:32:40.697Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:32:40.696Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
7b8b6772-bc12-4c14-ab41-239921b06994,Stress Verstehen Koerperreaktion Symptome Wann Es Zu Viel Wird,"Was Stress im Körper auslöst, wie er sich äußert und wann er problematisch wird – verständlich erklärt und evidenzbasiert.",,,local,,,7b8b6772-bc12-4c14-ab41-239921b06994.webp,stress-verstehen-koerperreaktion-symptome-wann-es-zu-viel-wird.webp,{},image/webp,27010,2026-02-15T08:57:35.173Z,,2026-02-15T08:57:35.181Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:57:35.180Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
7c51bf08-e510-4834-8583-535f4264f5cd,Frueherkennung Immer Gut Nutzen Risiken Ueberdiagnosen,"Ist Früherkennung immer gut? Lies, wann sie nützt, wo Risiken liegen und warum Überdiagnosen eine Rolle spielen Mehr dazu auf AustroFit.",,,local,,,7c51bf08-e510-4834-8583-535f4264f5cd.webp,frueherkennung-immer-gut-nutzen-risiken-ueberdiagnosen.webp,{},image/webp,37676,2026-02-15T08:59:07.793Z,,2026-02-15T08:59:07.803Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:59:07.802Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
7c77333e-d3a5-4372-9703-3c206202cc85,Low Carb Keto Diabetes Plausibel Uebertrieben,Was ist bei Low Carb und Keto für Menschen mit Diabetes plausibel – und was wird überschätzt? Evidenzbasierte Einordnung mit Quellen.,,,local,,,7c77333e-d3a5-4372-9703-3c206202cc85.webp,low-carb-keto-diabetes-plausibel-uebertrieben.webp,{},image/webp,29624,2026-02-15T08:59:52.086Z,,2026-02-15T08:59:52.101Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:59:52.099Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
7c8086c5-feb7-465f-b670-bb687f238707,Befunde Fragenkatalog Untersuchungsergebnisse Einordnen,"Wie du Befunde einordnest, typische Missverständnisse vermeidest und gut vorbereitet ins Arztgespräch gehst Mehr dazu auf AustroFit.",,,local,,,7c8086c5-feb7-465f-b670-bb687f238707.webp,befunde-fragenkatalog-untersuchungsergebnisse-einordnen.webp,{},image/webp,32338,2026-02-15T16:30:10.013Z,,2026-02-15T16:30:10.025Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:30:10.023Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
7d8b12ba-e820-49eb-bfa6-9edbf98433e6,Hilfe Finden Gespraech Therapieformen Anlaufstellen Orientierung,"Welche Hilfewege es gibt, wie Gespräche, Therapieformen und Anlaufstellen einzuordnen sind – verständlich erklärt Mehr dazu auf AustroFit.",,,local,,,7d8b12ba-e820-49eb-bfa6-9edbf98433e6.webp,hilfe-finden-gespraech-therapieformen-anlaufstellen-orientierung.webp,{},image/webp,66594,2026-02-15T08:58:16.024Z,,2026-02-15T08:58:16.055Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:58:16.054Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
7deaae6e-a3c3-4fda-85c0-68079aa06674,Angst Panik Mythen Panik Ist Gefaehrlich Angst Ist Schwaeche,"Ist Panik gefährlich? Ist Angst Schwäche? Eine ruhige, evidenzbasierte Einordnung verbreiteter Mythen rund um Angst und Panik.",,,local,,,7deaae6e-a3c3-4fda-85c0-68079aa06674.webp,angst-panik-mythen-panik-ist-gefaehrlich-angst-ist-schwaeche.webp,{},image/webp,36136,2026-02-15T16:25:35.430Z,,2026-02-15T16:25:35.454Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:25:35.452Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
7e2b9f0f-aa64-4204-a612-9dfe21f53adb,Hilfe Finden Hausarzt Psychotherapie Notfall Naechste Schritte,"Welche Hilfe passt? Überblick zu Hausarzt, Psychotherapie und Notfall – ruhig erklärt und evidenzbasiert Mehr dazu auf AustroFit.",,,local,,,7e2b9f0f-aa64-4204-a612-9dfe21f53adb.webp,hilfe-finden-hausarzt-psychotherapie-notfall-naechste-schritte.webp,{},image/webp,21424,2026-02-15T08:58:03.614Z,,2026-02-15T08:58:03.627Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:58:03.626Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
829c0220-894b-46e8-8859-76fafa7e3bea,Alltagshebel Bewegung Ernaehrung Salz Alkohol Stress Schlaf Realistisch,"Welche Alltagsfaktoren wirklich einen Unterschied machen: Bewegung, Ernährung, Schlaf und Stress realistisch einordnen – evidenzbasiert und alltagsnah.",,,local,,,829c0220-894b-46e8-8859-76fafa7e3bea.webp,alltagshebel-bewegung-ernaehrung-salz-alkohol-stress-schlaf-realistisch.webp,{},image/webp,21886,2026-02-16T17:34:01.601Z,,2026-02-16T17:34:01.619Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:34:01.618Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
83392c3b-6e78-47dd-8298-e39fb735077f,Wundermittel Erkennen Typische Muster Von Gesundheitsversprechen,"Lerne typische Muster von Wundermitteln kennen, ordne Gesundheitsversprechen besser ein und triff informierte Entscheidungen im Alltag.",,,local,,,83392c3b-6e78-47dd-8298-e39fb735077f.webp,wundermittel-erkennen-typische-muster-von-gesundheitsversprechen.webp,{},image/webp,65526,2026-02-15T16:26:40.691Z,,2026-02-15T16:26:40.703Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:26:40.702Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
84d1b38a-f09e-4fc7-910b-6c546c449cff,Cholesterin Blutfette Ldl Hdl Triglyzeride Verstehen,"Was bedeuten Cholesterin, LDL, HDL und Triglyzeride für deine Gesundheit? Verständliche Erklärung, Mythen und Orientierung für den Alltag.",,,local,,,84d1b38a-f09e-4fc7-910b-6c546c449cff.webp,cholesterin-blutfette-ldl-hdl-triglyzeride-verstehen.webp,{},image/webp,31790,2026-02-16T17:33:30.407Z,,2026-02-16T17:33:30.418Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:33:30.417Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
8535bacb-9703-4e06-ad82-7eb4b0e98fcd,Entzuendungswerte Crp Leukozyten Orientierung,"Was sagen CRP, Leukozyten, BSG und IL-6 aus? Orientierung zu Entzündungswerten, verständlich erklärt und evidenzbasiert.",,,local,,,8535bacb-9703-4e06-ad82-7eb4b0e98fcd.webp,entzuendungswerte-crp-leukozyten-orientierung.webp,{},image/webp,26108,2026-02-15T08:54:53.815Z,,2026-02-15T08:54:53.836Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:54:53.834Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
856a526b-7458-4cd5-a556-5752e80ad52c,Adhs Autismus Mythen Mode Diagnose Nur Bei Kindern,"Sind ADHS und Autismus Mode-Diagnosen? Erfahre, welche Missverständnisse verbreitet sind und warum eine sorgfältige Abklärung entscheidend ist.",,,local,,,856a526b-7458-4cd5-a556-5752e80ad52c.webp,adhs-autismus-mythen-mode-diagnose-nur-bei-kindern.webp,{},image/webp,31574,2026-02-15T16:25:30.605Z,,2026-02-15T16:25:30.624Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:25:30.622Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
86c7f4c1-c1e9-43de-868e-0f4dbbe9c871,Viral Vs Bakteriell Warum Das Wichtig Ist Orientierung,"Viral oder bakteriell: Erfahre, warum die Unterscheidung bei Infektionen wichtig ist und was das für Diagnostik und Behandlung bedeutet.",,,local,,,86c7f4c1-c1e9-43de-868e-0f4dbbe9c871.webp,viral-vs-bakteriell-warum-das-wichtig-ist-orientierung.webp,{},image/webp,34858,2026-02-15T08:53:51.093Z,,2026-02-15T08:53:51.115Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:53:51.114Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
86cf34b1-f813-4ede-ba9a-7a98e039fd79,Risikofrageboegen Stop Bang Epworth Was Sie Leisten Und Was Nicht,"Was Risikofragebögen leisten können, wo ihre Grenzen liegen und wie du Ergebnisse sinnvoll nutzt Mehr dazu auf AustroFit.",,,local,,,86cf34b1-f813-4ede-ba9a-7a98e039fd79.webp,risikofrageboegen-stop-bang-epworth-was-sie-leisten-und-was-nicht.webp,{},image/webp,18934,2026-02-15T16:30:17.198Z,,2026-02-15T16:30:17.211Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:30:17.210Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
875c6593-f321-4108-8f03-471648d04a96,Mythen Rund Ums Abnehmen Evidenz,"Stimmen Diät-Mythen wirklich? Evidenzbasierter Überblick zu Keto, Detox, Kohlenhydraten, Superfoods & Co Mehr dazu auf AustroFit.",,,local,,,875c6593-f321-4108-8f03-471648d04a96.webp,mythen-rund-ums-abnehmen-evidenz.webp,{},image/webp,38320,2026-02-16T17:32:35.072Z,,2026-02-16T17:32:35.094Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:32:35.091Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
87a3a196-50ae-4acc-bbb9-662f244ce8f9,Datenschutz Gesundheitsbereich Einwilligung Schweigepflicht Weitergabe,"Was Einwilligung, Schweigepflicht und Weitergabe im Gesundheitsbereich bedeuten und warum das im Alltag relevant ist Mehr dazu auf AustroFit.",,,local,,,87a3a196-50ae-4acc-bbb9-662f244ce8f9.webp,datenschutz-gesundheitsbereich-einwilligung-schweigepflicht-weitergabe.webp,{},image/webp,27352,2026-02-16T17:31:15.204Z,,2026-02-16T17:31:15.217Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:31:15.216Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
88126e93-f312-44dd-9255-0f8c1a961c7b,Blutdruck Richtig Messen Zuhause Praxis 24h Typische Fehler Vermeiden,"Warum Blutdruckmessungen wichtig sind, was einzelne Werte bedeuten und welche typischen Missverständnisse du vermeiden solltest.",,,local,,,88126e93-f312-44dd-9255-0f8c1a961c7b.webp,blutdruck-richtig-messen-zuhause-praxis-24h-typische-fehler-vermeiden.webp,{},image/webp,46434,2026-02-16T17:33:55.229Z,,2026-02-16T17:33:55.248Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:33:55.245Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
886cd9b4-d3e8-496e-97e0-fbbbf7b6c0cb,Knacken Dehnen Faszien Was Stimmt Und Was Wird Uebertrieben,"Was steckt wirklich hinter Faszienrollen, Dehnen und Knacken? Evidenzbasierte Einordnung ohne Übertreibungen – verständlich erklärt.",,,local,,,886cd9b4-d3e8-496e-97e0-fbbbf7b6c0cb.webp,knacken-dehnen-faszien-was-stimmt-und-was-wird-uebertrieben.webp,{},image/webp,22274,2026-02-15T16:26:21.392Z,,2026-02-15T16:26:21.403Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:26:21.402Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
8a751613-8e84-49b7-9558-c69a326c05af,Akute Vs Chronische Schmerzen Unterschied,"Was unterscheidet akute von chronischen Schmerzen – und warum ist das wichtig? Erfahre, wie Schutzfunktion, Diagnose und Behandlung sich unterscheiden.",,,local,,,8a751613-8e84-49b7-9558-c69a326c05af.webp,akute-vs-chronische-schmerzen-unterschied.webp,{},image/webp,25536,2026-02-15T08:55:14.773Z,,2026-02-15T08:55:14.785Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:55:14.783Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
8ac987ee-709e-4bbe-9270-c06a6431a060,Indikationsimpfungen Reise Reisemedizin Orientierung,"Was du über Indikationsimpfungen auf Reisen wissen solltest: empfohlene Impfungen, typische Risiken und ärztliche Beratung.",,,local,,,8ac987ee-709e-4bbe-9270-c06a6431a060.webp,indikationsimpfungen-reise-reisemedizin-orientierung.webp,{},image/webp,25856,2026-02-15T16:28:49.473Z,,2026-02-15T16:28:49.493Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:28:49.491Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
8b31ff0a-1c2d-41df-b31f-3c1325ba6cc1,Chronische Atemwegserkrankungen Verstehen Asthma Copd Chronische Bronchitis,"Was sind Asthma, COPD und chronische Bronchitis? Ursachen, Bedeutung im Alltag und wann ärztliche Hilfe sinnvoll ist – evidenzbasiert erklärt.",,,local,,,8b31ff0a-1c2d-41df-b31f-3c1325ba6cc1.webp,chronische-atemwegserkrankungen-verstehen-asthma-copd-chronische-bronchitis.webp,{},image/webp,27256,2026-02-16T17:32:54.684Z,,2026-02-16T17:32:54.700Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:32:54.699Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
8b7cfc6e-74af-4d65-b7f2-a4ad3279084c,Vorsorge Kinder Jugendliche Untersuchungen Entwicklung Wann Abklaeren,"Was Vorsorgeuntersuchungen bei Kindern und Jugendlichen leisten, wie sie die Entwicklung begleiten und wann ärztliche Abklärung wichtig ist.",,,local,,,8b7cfc6e-74af-4d65-b7f2-a4ad3279084c.webp,vorsorge-kinder-jugendliche-untersuchungen-entwicklung-wann-abklaeren.webp,{},image/webp,26498,2026-02-15T16:29:52.452Z,,2026-02-15T16:29:52.466Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:29:52.465Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
